,s_id,q_id,run0,rerun,mined,p0,p_mined,residual,W,std.resid^2
1792,17,69,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1793,17,25,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1794,17,27,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1795,17,67,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1796,17,45,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1797,17,72,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1798,17,41,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1799,17,47,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1800,18,21,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1801,18,58,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1802,18,85,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1803,18,64,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1804,18,89,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1805,18,50,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1806,18,9,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1807,18,16,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1808,18,18,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1809,18,59,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1810,18,99,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1811,18,1,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1812,18,47,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1813,18,27,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1814,18,82,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1815,18,15,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1816,18,12,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1817,18,22,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1818,18,69,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1819,18,5,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1820,18,30,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1821,18,44,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1822,18,39,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1823,18,79,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1824,18,20,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1825,18,49,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1826,18,23,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1827,18,19,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1828,18,28,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1829,18,52,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1830,18,48,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1831,18,6,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1832,18,54,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1833,18,41,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1834,18,70,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1835,18,24,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1836,18,72,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1837,18,87,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1838,18,76,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1839,18,92,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1840,18,91,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1841,18,86,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1842,18,73,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1843,18,35,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1844,18,2,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1845,18,45,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1846,18,93,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1847,18,78,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1848,18,51,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1849,18,67,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1850,18,32,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1851,18,43,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1852,18,7,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1853,18,95,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1854,18,38,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1855,18,10,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1856,18,4,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1857,18,11,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1858,18,3,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1859,18,80,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1860,18,68,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1861,18,66,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1862,18,55,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1863,18,31,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1864,18,14,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1865,18,26,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1866,18,71,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1867,18,63,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1868,18,97,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1869,18,56,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1870,18,37,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1871,18,8,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1872,18,65,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1873,18,42,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1874,18,60,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1875,18,74,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1876,18,0,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1877,18,40,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1878,18,61,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1879,18,36,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1880,18,46,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1881,18,75,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1882,18,17,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1883,18,57,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1884,18,34,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1885,18,29,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1886,18,96,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1887,18,13,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1888,18,62,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1889,18,53,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1890,18,81,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1891,18,83,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1892,18,98,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1893,18,33,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1894,18,25,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1895,18,88,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1896,18,77,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1897,18,84,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1898,18,94,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1899,18,90,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1900,19,93,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1901,19,64,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1902,19,25,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1903,19,94,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1904,19,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1905,19,98,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1906,19,86,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1907,19,27,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1908,19,17,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1909,19,42,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1910,19,84,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1911,19,44,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1912,19,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,19,79,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1914,19,95,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1915,19,68,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1916,19,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1917,19,28,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1918,19,53,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1919,19,15,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1920,19,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1921,19,56,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1922,19,80,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1923,19,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1924,19,89,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1925,19,81,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1926,19,30,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1927,19,61,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1928,19,50,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1929,19,62,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1930,19,51,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1931,19,24,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1932,19,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1933,19,72,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1934,19,45,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1935,19,63,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1936,19,97,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1937,19,91,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1938,19,96,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1939,19,73,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1940,19,74,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1941,19,34,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1942,19,88,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1943,19,16,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,19,55,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1945,19,66,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,19,92,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1947,19,82,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1948,19,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1949,19,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1950,19,85,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1951,19,65,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,19,41,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1953,19,38,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,19,71,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1955,19,77,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1956,19,13,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1957,19,49,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1958,19,11,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1959,19,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1960,19,57,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,19,22,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1962,19,36,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1963,19,29,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1964,19,83,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1965,19,4,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1966,19,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,19,52,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1968,19,99,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1969,19,19,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,19,54,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,19,46,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,19,31,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,19,48,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,19,67,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1975,19,26,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,19,43,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1977,19,78,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1978,19,70,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,19,21,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,19,33,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,19,39,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1982,19,40,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,19,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1984,19,37,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,19,12,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1986,19,35,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,19,90,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1988,19,76,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,19,10,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1990,19,87,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,19,75,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1992,19,69,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,19,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1994,19,32,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,19,14,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,19,47,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,19,23,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,19,60,1.0,1,1,1.0,1.0,0.0,0.0,0.0
1999,19,59,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2000,20,96,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,20,85,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,20,69,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2003,20,12,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,20,25,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,20,54,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2006,20,48,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2007,20,38,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,20,81,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2009,20,60,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,20,87,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2011,20,42,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2012,20,92,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2013,20,2,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2014,20,90,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2015,20,39,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2016,20,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017,20,10,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2018,20,78,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2019,20,41,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2020,20,46,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2021,20,97,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2022,20,84,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2023,20,47,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024,20,34,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2025,20,50,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2026,20,77,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2027,20,93,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2028,20,1,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2029,20,79,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2030,20,76,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2031,20,6,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2032,20,86,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2033,20,29,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2034,20,22,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2035,20,21,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2036,20,61,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2037,20,28,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2038,20,49,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2039,20,67,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2040,20,56,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2041,20,27,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2042,20,82,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2043,20,20,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2044,20,53,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2045,20,83,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2046,20,94,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2047,20,70,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2048,20,98,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2049,20,91,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2050,20,57,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2051,20,64,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2052,20,71,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2053,20,55,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2054,20,95,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2055,20,80,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2056,20,33,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2057,20,16,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2058,20,7,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2059,20,19,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2060,20,36,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2061,20,99,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2062,20,58,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2063,20,11,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2064,20,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2065,20,74,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2066,20,44,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2067,20,72,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2068,20,15,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2069,20,63,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2070,20,31,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2071,20,88,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2072,20,66,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2073,20,43,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2074,20,14,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2075,20,26,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2076,20,17,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2077,20,35,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2078,20,89,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2079,20,24,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2080,20,3,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2081,20,73,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2082,20,37,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2083,20,68,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2084,20,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2085,20,51,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2086,20,23,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2087,20,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2088,20,52,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2089,20,65,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2090,20,75,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2091,20,8,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2092,20,13,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2093,20,62,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2094,20,32,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2095,20,40,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2096,20,59,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2097,20,9,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2098,20,30,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2099,20,45,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2100,21,14,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2101,21,48,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2102,21,53,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2103,21,97,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2104,21,7,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2105,21,9,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2106,21,15,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2107,21,13,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2108,21,45,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2109,21,54,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2110,21,46,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2111,21,64,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2112,21,89,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2113,21,31,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2114,21,52,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2115,21,49,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2116,21,23,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2117,21,56,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2118,21,93,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2119,21,39,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2120,21,67,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2121,21,6,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2122,21,73,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2123,21,60,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2124,21,22,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2125,21,30,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2126,21,94,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2127,21,8,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2128,21,82,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2129,21,50,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2130,21,36,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2131,21,78,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2132,21,34,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2133,21,57,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2134,21,16,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2135,21,74,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2136,21,29,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2137,21,41,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2138,21,12,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2139,21,71,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2140,21,55,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2141,21,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2142,21,25,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2143,21,84,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2144,21,26,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2145,21,19,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2146,21,83,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2147,21,21,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2148,21,59,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2149,21,81,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2150,21,85,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2151,21,87,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2152,21,90,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2153,21,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2154,21,63,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2155,21,35,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2156,21,1,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2157,21,88,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2158,21,77,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2159,21,51,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2160,21,96,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2161,21,62,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2162,21,65,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2163,21,95,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2164,21,32,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2165,21,42,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2166,21,99,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2167,21,2,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2168,21,28,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2169,21,80,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2170,21,61,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2171,21,70,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2172,21,43,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2173,21,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2174,21,24,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2175,21,58,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2176,21,68,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2177,21,40,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2178,21,79,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2179,21,91,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2180,21,10,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2181,21,3,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2182,21,69,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2183,21,75,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2184,21,47,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2185,21,38,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2186,21,33,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2187,21,98,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2188,21,11,1.0,1,1,1.0,1.0,0.0,0.0,0.0
2189,21,44,1.0,1,1,1.0,1.0,0.0,0.0,0.0
